MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,speed_calc,acceleration,delta_heading,speed_ma,acceleration_ma,delta_heading_ma,LAT_pred,LON_pred,prediction_error
367639990,2020-01-01 00:01:15,29.276,-89.94942,0.0,247.3,511.0,0.04156819901791167,0.0005938314145415953,0.0,0.020784099508955836,0.0005938314145415953,0.0,29.276,-89.94942,0.0
367640680,2020-01-01 00:00:05,29.72565,-95.02068,0.0,325.7,162.0,0.0,,0.0,0.0,,0.0,29.72565,-95.02068,0.0
367640680,2020-01-01 00:01:15,29.72565,-95.02068,0.0,300.4,162.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72565,-95.02068,0.0
367640780,2020-01-01 00:00:27,34.17799,-119.22346,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,34.17799,-119.22346,0.0
367640860,2020-01-01 00:00:05,39.41431,-76.03644,0.1,21.8,42.0,0.0,,0.0,0.0,,0.0,39.41431,-76.03644,0.0
367640860,2020-01-01 00:01:06,39.41433,-76.03645,0.1,21.8,44.0,0.039082860525460894,0.0006407026315649327,2.0,0.019541430262730447,0.0006407026315649327,1.0,39.41433,-76.03645,0.0
367641230,2020-01-01 00:00:06,33.75967,-118.2765,0.0,68.0,217.0,0.0,,0.0,0.0,,0.0,33.75967,-118.2765,0.0
367641290,2020-01-01 00:00:03,37.90573,-87.51044,5.7,88.4,511.0,0.0,,0.0,0.0,,0.0,37.90573,-87.51044,0.0
367641460,2020-01-01 00:00:08,41.28251,-70.09261,0.0,325.4,511.0,0.0,,0.0,0.0,,0.0,41.28251,-70.09261,0.0
367641540,2020-01-01 00:00:07,29.73503,-95.20504,0.0,280.0,205.0,0.0,,0.0,0.0,,0.0,29.73503,-95.20504,0.0
367641850,2020-01-01 00:00:00,34.24217,-119.26448,0.0,0.0,264.0,0.0,,0.0,0.0,,0.0,34.24217,-119.26448,0.0
367642380,2020-01-01 00:00:48,54.13207,-165.78198,0.2,355.9,511.0,0.0,,0.0,0.0,,0.0,54.13207,-165.78198,0.0
367642480,2020-01-01 00:00:02,36.7974,-76.29137,0.0,214.3,511.0,0.0,,0.0,0.0,,0.0,36.7974,-76.29137,0.0
367642490,2020-01-01 00:00:00,29.78567,-95.09202,0.0,237.8,511.0,0.0,,0.0,0.0,,0.0,29.78567,-95.09202,0.0
367642490,2020-01-01 00:01:09,29.78567,-95.09199,0.0,233.1,511.0,0.04195866696978112,0.0006080966227504511,0.0,0.02097933348489056,0.0006080966227504511,0.0,29.78567,-95.09199,0.0
367642530,2020-01-01 00:00:09,33.74216,-118.2746,0.0,232.3,511.0,0.0,,0.0,0.0,,0.0,33.74216,-118.2746,0.0
367642910,2020-01-01 00:00:29,27.92876,-82.42804,0.0,154.4,511.0,0.0,,0.0,0.0,,0.0,27.92876,-82.42804,0.0
367642960,2020-01-01 00:00:06,33.46117,-117.7023,0.0,171.6,511.0,0.0,,0.0,0.0,,0.0,33.46117,-117.7023,0.0
367643270,2020-01-01 00:00:05,30.66481,-88.02635,3.1,103.9,107.0,0.0,,0.0,0.0,,0.0,30.66481,-88.02635,0.0
367643270,2020-01-01 00:01:10,30.66463,-88.02495,4.7,99.7,97.0,2.082956911861571,0.03204549095171648,-10.0,1.0414784559307855,0.03204549095171648,-5.0,30.66463,-88.02495,0.0
367643350,2020-01-01 00:00:08,38.85141,-90.11797,0.0,34.6,296.0,0.0,,0.0,0.0,,0.0,38.85141,-90.11797,0.0
367643350,2020-01-01 00:01:10,38.85139,-90.118,0.0,34.6,296.0,0.05515725233250841,0.0008896331021372324,0.0,0.027578626166254203,0.0008896331021372324,0.0,38.85139,-90.118,0.0
367643740,2020-01-01 00:00:30,29.14031,-90.21345,0.0,238.0,158.0,0.0,,0.0,0.0,,0.0,29.14031,-90.21345,0.0
367643790,2020-01-01 00:00:12,26.08187,-80.11626,0.0,247.3,511.0,0.0,,0.0,0.0,,0.0,26.08187,-80.11626,0.0
367643790,2020-01-01 00:01:23,26.08189,-80.11625,0.0,249.4,511.0,0.03433604617242026,0.0004836062841185952,0.0,0.01716802308621013,0.0004836062841185952,0.0,26.08189,-80.11625,0.0
367643980,2020-01-01 00:01:03,26.11461,-80.11787,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,26.11461,-80.11787,0.0
367644460,2020-01-01 00:00:08,27.12946,-97.4409,4.3,182.9,511.0,0.0,,0.0,0.0,,0.0,27.12946,-97.4409,0.0
367644460,2020-01-01 00:01:17,27.12807,-97.44096,4.4,182.5,511.0,2.24166607360156,0.032487914110167534,0.0,1.12083303680078,0.032487914110167534,0.0,27.12807,-97.44096,0.0
367644590,2020-01-01 00:00:02,40.65533,-80.36423,5.0,228.7,511.0,0.0,,0.0,0.0,,0.0,40.65533,-80.36423,0.0
367644790,2020-01-01 00:00:00,30.27564,-91.15913,0.0,50.4,275.0,0.0,,0.0,0.0,,0.0,30.27564,-91.15913,0.0
367644850,2020-01-01 00:00:08,29.55675,-90.71114,0.0,158.5,511.0,0.0,,0.0,0.0,,0.0,29.55675,-90.71114,0.0
367644850,2020-01-01 00:01:18,29.55676,-90.71116,0.0,153.0,511.0,0.03187574722030199,0.0004553678174328855,0.0,0.015937873610150994,0.0004553678174328855,0.0,29.55676,-90.71116,0.0
367645150,2020-01-01 00:00:12,40.66678,-74.07508,0.0,280.4,511.0,0.0,,0.0,0.0,,0.0,40.66678,-74.07508,0.0
367645320,2020-01-01 00:00:54,47.62982,-122.39571,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,47.62982,-122.39571,0.0
367645470,2020-01-01 00:00:05,38.11892,-85.9041,8.5,172.0,172.0,0.0,,0.0,0.0,,0.0,38.11892,-85.9041,0.0
367645910,2020-01-01 00:00:51,33.60938,-117.90095,0.0,231.7,511.0,0.0,,0.0,0.0,,0.0,33.60938,-117.90095,0.0
367645970,2020-01-01 00:00:13,29.39983,-94.75292,0.1,17.4,252.0,0.0,,0.0,0.0,,0.0,29.39983,-94.75292,0.0
367646240,2020-01-01 00:00:08,28.94153,-95.30286,4.4,112.9,511.0,0.0,,0.0,0.0,,0.0,28.94153,-95.30286,0.0
367646260,2020-01-01 00:00:42,33.75276,-118.11201,0.0,147.4,511.0,0.0,,0.0,0.0,,0.0,33.75276,-118.11201,0.0
367647050,2020-01-01 00:00:00,30.16001,-91.00152,9.7,86.6,511.0,0.0,,0.0,0.0,,0.0,30.16001,-91.00152,0.0
367647210,2020-01-01 00:00:07,30.42585,-91.1955,0.0,4.5,9.0,0.0,,0.0,0.0,,0.0,30.42585,-91.1955,0.0
367647270,2020-01-01 00:00:06,33.73502,-118.271,0.0,243.8,511.0,0.0,,0.0,0.0,,0.0,33.73502,-118.271,0.0
367648150,2020-01-01 00:00:12,29.67443,-91.13708,0.0,228.9,145.0,0.0,,0.0,0.0,,0.0,29.67443,-91.13708,0.0
367648290,2020-01-01 00:00:07,29.99507,-90.44032,5.8,283.0,511.0,0.0,,0.0,0.0,,0.0,29.99507,-90.44032,0.0
367648440,2020-01-01 00:00:33,47.29582,-122.42353,0.0,2.3,511.0,0.0,,0.0,0.0,,0.0,47.29582,-122.42353,0.0
367648570,2020-01-01 00:00:01,48.60991,-123.15368,0.0,333.6,511.0,0.0,,0.0,0.0,,0.0,48.60991,-123.15368,0.0
367649040,2020-01-01 00:01:05,33.45927,-117.69383,0.0,245.6,511.0,0.0,,0.0,0.0,,0.0,33.45927,-117.69383,0.0
367649170,2020-01-01 00:00:15,29.8916,-89.99716,4.9,27.0,28.0,0.0,,0.0,0.0,,0.0,29.8916,-89.99716,0.0
367649320,2020-01-01 00:00:09,48.538,-123.01235,7.2,190.6,189.0,0.0,,0.0,0.0,,0.0,48.538,-123.01235,0.0
367649360,2020-01-01 00:00:00,29.7642,-91.77012,3.9,114.6,102.0,0.0,,0.0,0.0,,0.0,29.7642,-91.77012,0.0
367649360,2020-01-01 00:01:03,29.76382,-91.76883,3.8,100.3,92.0,2.087178581319285,0.03312981875109976,-10.0,1.0435892906596425,0.03312981875109976,-5.0,29.76382,-91.76883,0.0
367649630,2020-01-01 00:00:05,41.72451,-87.53999,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,41.72451,-87.53999,0.0
367649680,2020-01-01 00:00:00,42.86324,-78.86013,0.0,121.4,511.0,0.0,,0.0,0.0,,0.0,42.86324,-78.86013,0.0
367649740,2020-01-01 00:00:07,43.0169,-87.90098,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,43.0169,-87.90098,0.0
367649760,2020-01-01 00:00:07,41.72452,-87.54007,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,41.72452,-87.54007,0.0
367649810,2020-01-01 00:00:08,41.7103,-87.54157,0.0,247.0,108.0,0.0,,0.0,0.0,,0.0,41.7103,-87.54157,0.0
367650000,2020-01-01 00:00:07,47.63459,-122.32826,0.0,358.4,196.0,0.0,,0.0,0.0,,0.0,47.63459,-122.32826,0.0
367650190,2020-01-01 00:00:02,35.08166,-90.1749,1.7,312.3,344.0,0.0,,0.0,0.0,,0.0,35.08166,-90.1749,0.0
367650350,2020-01-01 00:00:19,29.07576,-89.6842,2.9,115.0,511.0,0.0,,0.0,0.0,,0.0,29.07576,-89.6842,0.0
367650780,2020-01-01 00:00:06,47.62731,-122.38204,0.0,54.9,177.0,0.0,,0.0,0.0,,0.0,47.62731,-122.38204,0.0
367651010,2020-01-01 00:00:18,48.50379,-122.60521,0.0,235.3,511.0,0.0,,0.0,0.0,,0.0,48.50379,-122.60521,0.0
367651440,2020-01-01 00:00:06,43.65674,-70.24864,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,43.65674,-70.24864,0.0
367651650,2020-01-01 00:00:22,30.00331,-90.02611,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,30.00331,-90.02611,0.0
367651810,2020-01-01 00:00:10,30.10042,-93.31632,0.1,102.2,511.0,0.0,,0.0,0.0,,0.0,30.10042,-93.31632,0.0
367652650,2020-01-01 00:00:04,33.35447,-118.31258,9.7,274.9,511.0,0.0,,0.0,0.0,,0.0,33.35447,-118.31258,0.0
367652820,2020-01-01 00:00:05,38.59844,-74.06122,0.3,288.1,331.0,0.0,,0.0,0.0,,0.0,38.59844,-74.06122,0.0
367652820,2020-01-01 00:01:09,38.59853,-74.06113,0.6,19.7,342.0,0.19845786872873064,0.0031009041988864163,11.0,0.09922893436436532,0.0031009041988864163,5.5,38.59853,-74.06113,0.0
367652980,2020-01-01 00:00:08,30.35727,-88.50721,0.0,333.7,269.0,0.0,,0.0,0.0,,0.0,30.35727,-88.50721,0.0
367652980,2020-01-01 00:01:18,30.35727,-88.50721,0.0,219.2,269.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35727,-88.50721,0.0
367653290,2020-01-01 00:00:09,30.77971,-88.06058,0.0,17.8,107.0,0.0,,0.0,0.0,,0.0,30.77971,-88.06058,0.0
367653440,2020-01-01 00:00:09,30.2476,-89.55886,6.0,230.1,511.0,0.0,,0.0,0.0,,0.0,30.2476,-89.55886,0.0
367653520,2020-01-01 00:00:11,40.01746,-90.43818,0.0,247.0,511.0,0.0,,0.0,0.0,,0.0,40.01746,-90.43818,0.0
367653530,2020-01-01 00:00:11,29.64158,-90.09631,4.9,332.3,511.0,0.0,,0.0,0.0,,0.0,29.64158,-90.09631,0.0
367653630,2020-01-01 00:00:03,46.15341,-123.37716,0.0,0.0,511.0,0.0,,0.0,0.0,,0.0,46.15341,-123.37716,0.0
367653630,2020-01-01 00:01:04,46.15341,-123.37715,0.1,180.7,511.0,0.012627548222699255,0.00020700898725736484,0.0,0.006313774111349628,0.00020700898725736484,0.0,46.15341,-123.37715,0.0
367653850,2020-01-01 00:00:15,29.46868,-89.31251,3.0,267.8,511.0,0.0,,0.0,0.0,,0.0,29.46868,-89.31251,0.0
367653860,2020-01-01 00:00:17,26.1149,-80.10728,0.6,187.6,511.0,0.0,,0.0,0.0,,0.0,26.1149,-80.10728,0.0
367653970,2020-01-01 00:00:22,34.66362,-76.78487,7.4,270.1,511.0,0.0,,0.0,0.0,,0.0,34.66362,-76.78487,0.0
367654040,2020-01-01 00:00:18,26.11112,-80.10736,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,26.11112,-80.10736,0.0
367654050,2020-01-01 00:00:08,36.99897,-89.1605,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,36.99897,-89.1605,0.0
367654290,2020-01-01 00:00:02,36.99869,-89.15962,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,36.99869,-89.15962,0.0
367654520,2020-01-01 00:00:08,30.77917,-88.05858,0.0,360.0,287.0,0.0,,0.0,0.0,,0.0,30.77917,-88.05858,0.0
367654950,2020-01-01 00:00:05,28.67482,-95.99097,0.0,245.6,511.0,0.0,,0.0,0.0,,0.0,28.67482,-95.99097,0.0
367655030,2020-01-01 00:00:02,35.18209,-93.13194,5.2,328.7,511.0,0.0,,0.0,0.0,,0.0,35.18209,-93.13194,0.0
367655260,2020-01-01 00:00:07,29.54578,-90.7013,0.1,201.9,78.0,0.0,,0.0,0.0,,0.0,29.54578,-90.7013,0.0
367655460,2020-01-01 00:00:00,33.69859,-118.28304,0.4,72.8,511.0,0.0,,0.0,0.0,,0.0,33.69859,-118.28304,0.0
367656160,2020-01-01 00:00:08,29.76638,-95.09165,0.0,252.6,325.0,0.0,,0.0,0.0,,0.0,29.76638,-95.09165,0.0
367656420,2020-01-01 00:00:07,29.96766,-93.86032,0.0,54.0,511.0,0.0,,0.0,0.0,,0.0,29.96766,-93.86032,0.0
367656670,2020-01-01 00:00:07,28.64533,-96.55087,0.0,80.5,269.0,0.0,,0.0,0.0,,0.0,28.64533,-96.55087,0.0
367656790,2020-01-01 00:01:05,34.48571,-76.241,7.0,218.5,220.0,0.0,,0.0,0.0,,0.0,34.48571,-76.241,0.0
367656820,2020-01-01 00:00:12,29.76375,-91.74678,3.0,89.7,511.0,0.0,,0.0,0.0,,0.0,29.76375,-91.74678,0.0
367657060,2020-01-01 00:00:07,33.73088,-118.2774,0.1,33.5,511.0,0.0,,0.0,0.0,,0.0,33.73088,-118.2774,0.0
367657110,2020-01-01 00:00:14,29.11965,-90.19706,0.0,80.5,340.0,0.0,,0.0,0.0,,0.0,29.11965,-90.19706,0.0
367657710,2020-01-01 00:00:07,39.04438,-84.40327,2.1,219.8,511.0,0.0,,0.0,0.0,,0.0,39.04438,-84.40327,0.0
367657750,2020-01-01 00:00:14,47.18573,-122.58423,1.3,65.8,511.0,0.0,,0.0,0.0,,0.0,47.18573,-122.58423,0.0
367657930,2020-01-01 00:00:00,32.08595,-81.09476,0.0,126.6,511.0,0.0,,0.0,0.0,,0.0,32.08595,-81.09476,0.0
367657930,2020-01-01 00:01:10,32.08596,-81.09477,0.0,126.6,511.0,0.020819860272702106,0.0002974265753243158,0.0,0.010409930136351053,0.0002974265753243158,0.0,32.08596,-81.09477,0.0
367657950,2020-01-01 00:00:09,30.61851,-81.48104,6.0,171.5,174.0,0.0,,0.0,0.0,,0.0,30.61851,-81.48104,0.0
367658370,2020-01-01 00:00:45,27.76019,-82.63595,0.0,196.0,511.0,0.0,,0.0,0.0,,0.0,27.76019,-82.63595,0.0
367658860,2020-01-01 00:00:06,28.92578,-95.33275,4.7,63.5,511.0,0.0,,0.0,0.0,,0.0,28.92578,-95.33275,0.0
367658890,2020-01-01 00:00:09,30.07451,-90.89992,0.0,219.2,511.0,0.0,,0.0,0.0,,0.0,30.07451,-90.89992,0.0
367658980,2020-01-01 00:00:06,42.37538,-71.04761,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,42.37538,-71.04761,0.0
367659690,2020-01-01 00:00:04,42.61356,-70.65609,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,42.61356,-70.65609,0.0
367659930,2020-01-01 00:00:16,30.25337,-88.56236,6.1,272.9,511.0,0.0,,0.0,0.0,,0.0,30.25337,-88.56236,0.0
367659970,2020-01-01 00:00:01,40.76255,-74.00186,0.2,121.0,511.0,0.0,,0.0,0.0,,0.0,40.76255,-74.00186,0.0
367659980,2020-01-01 00:00:06,40.76218,-74.00293,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,40.76218,-74.00293,0.0
367660050,2020-01-01 00:00:04,36.00986,-76.40115,7.8,81.5,511.0,0.0,,0.0,0.0,,0.0,36.00986,-76.40115,0.0
367660250,2020-01-01 00:00:10,29.81216,-93.99469,7.3,223.5,219.0,0.0,,0.0,0.0,,0.0,29.81216,-93.99469,0.0
367660660,2020-01-01 00:00:37,37.04493,-88.53822,0.0,360.0,135.0,0.0,,0.0,0.0,,0.0,37.04493,-88.53822,0.0
367661220,2020-01-01 00:00:01,40.5031,-80.10862,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,40.5031,-80.10862,0.0
367661220,2020-01-01 00:01:11,40.5031,-80.1086,0.0,360.0,511.0,0.024156965212228043,0.0003450995030318292,0.0,0.012078482606114022,0.0003450995030318292,0.0,40.5031,-80.1086,0.0
367661350,2020-01-01 00:00:06,40.64483,-74.02881,0.0,347.5,511.0,0.0,,0.0,0.0,,0.0,40.64483,-74.02881,0.0
367661820,2020-01-01 00:00:09,40.64836,-80.38413,0.4,338.8,68.0,0.0,,0.0,0.0,,0.0,40.64836,-80.38413,0.0
367662330,2020-01-01 00:00:00,38.83357,-82.15195,0.0,146.0,511.0,0.0,,0.0,0.0,,0.0,38.83357,-82.15195,0.0
367662390,2020-01-01 00:00:13,38.83117,-82.1542,0.0,142.1,511.0,0.0,,0.0,0.0,,0.0,38.83117,-82.1542,0.0
367662430,2020-01-01 00:00:03,38.8295,-82.15582,0.0,136.5,511.0,0.0,,0.0,0.0,,0.0,38.8295,-82.15582,0.0
367662670,2020-01-01 00:00:06,40.70474,-74.00317,0.1,166.6,511.0,0.0,,0.0,0.0,,0.0,40.70474,-74.00317,0.0
367662710,2020-01-01 00:01:10,25.31299,-80.27958,0.0,83.8,511.0,0.0,,0.0,0.0,,0.0,25.31299,-80.27958,0.0
367662790,2020-01-01 00:00:58,48.60979,-123.15384,0.0,246.0,511.0,0.0,,0.0,0.0,,0.0,48.60979,-123.15384,0.0
367662840,2020-01-01 00:00:01,40.73266,-74.01815,6.1,7.0,511.0,0.0,,0.0,0.0,,0.0,40.73266,-74.01815,0.0
367662920,2020-01-01 00:00:00,40.70453,-74.00293,0.1,303.7,511.0,0.0,,0.0,0.0,,0.0,40.70453,-74.00293,0.0
367663150,2020-01-01 00:00:58,29.11295,-90.1958,0.0,194.1,13.0,0.0,,0.0,0.0,,0.0,29.11295,-90.1958,0.0
367663210,2020-01-01 00:00:17,38.10604,-122.26812,0.0,329.6,511.0,0.0,,0.0,0.0,,0.0,38.10604,-122.26812,0.0
367663440,2020-01-01 00:00:05,30.62493,-91.28922,0.0,245.8,21.0,0.0,,0.0,0.0,,0.0,30.62493,-91.28922,0.0
367663440,2020-01-01 00:01:15,30.62493,-91.28921,0.0,189.6,21.0,0.013669358433789063,0.00019527654905412948,0.0,0.006834679216894532,0.00019527654905412948,0.0,30.62493,-91.28921,0.0
367663560,2020-01-01 00:00:16,29.79354,-95.06684,0.0,295.5,29.0,0.0,,0.0,0.0,,0.0,29.79354,-95.06684,0.0
367663580,2020-01-01 00:00:16,47.33717,-122.83177,0.0,37.9,511.0,0.0,,0.0,0.0,,0.0,47.33717,-122.83177,0.0
367663890,2020-01-01 00:00:08,29.99482,-93.91113,0.0,277.8,50.0,0.0,,0.0,0.0,,0.0,29.99482,-93.91113,0.0
367664120,2020-01-01 00:00:02,48.75661,-122.50481,0.0,164.5,511.0,0.0,,0.0,0.0,,0.0,48.75661,-122.50481,0.0
367664899,2020-01-01 00:00:09,36.20845,-89.67314,0.0,250.4,511.0,0.0,,0.0,0.0,,0.0,36.20845,-89.67314,0.0
367665120,2020-01-01 00:00:02,34.74843,-92.22799,0.2,313.9,511.0,0.0,,0.0,0.0,,0.0,34.74843,-92.22799,0.0
367665130,2020-01-01 00:00:04,36.20816,-89.67271,0.0,275.8,511.0,0.0,,0.0,0.0,,0.0,36.20816,-89.67271,0.0
367665330,2020-01-01 00:01:02,37.03968,-88.44174,0.0,231.0,511.0,0.0,,0.0,0.0,,0.0,37.03968,-88.44174,0.0
367665340,2020-01-01 00:00:13,36.05423,-89.67829,0.0,212.2,511.0,0.0,,0.0,0.0,,0.0,36.05423,-89.67829,0.0
367665370,2020-01-01 00:00:01,37.03661,-88.44563,5.5,21.3,511.0,0.0,,0.0,0.0,,0.0,37.03661,-88.44563,0.0
367666060,2020-01-01 00:00:08,33.9167,-78.02334,0.0,246.0,511.0,0.0,,0.0,0.0,,0.0,33.9167,-78.02334,0.0
367666110,2020-01-01 00:00:08,29.703,-91.22175,0.0,202.7,511.0,0.0,,0.0,0.0,,0.0,29.703,-91.22175,0.0
367666110,2020-01-01 00:01:17,29.70302,-91.22179,0.0,205.4,511.0,0.06460491282987142,0.0009363030844908902,0.0,0.03230245641493571,0.0009363030844908902,0.0,29.70302,-91.22179,0.0
367666170,2020-01-01 00:00:08,30.43747,-91.20022,0.0,66.8,6.0,0.0,,0.0,0.0,,0.0,30.43747,-91.20022,0.0
367666240,2020-01-01 00:00:07,29.27543,-91.50779,0.0,160.6,511.0,0.0,,0.0,0.0,,0.0,29.27543,-91.50779,0.0
367666530,2020-01-01 00:00:10,37.01348,-88.26274,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,37.01348,-88.26274,0.0
367666840,2020-01-01 00:00:06,47.62879,-122.39122,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,47.62879,-122.39122,0.0
367667060,2020-01-01 00:00:05,45.9507,-119.08194,8.0,57.3,57.0,0.0,,0.0,0.0,,0.0,45.9507,-119.08194,0.0
367667630,2020-01-01 00:00:00,35.65089,-133.3884,7.6,79.4,511.0,0.0,,0.0,0.0,,0.0,35.65089,-133.3884,0.0
367667630,2020-01-01 00:01:01,35.65128,-133.38588,8.1,77.9,511.0,3.7997921930098624,0.06229167529524365,0.0,1.8998960965049312,0.06229167529524365,0.0,35.65128,-133.38588,0.0
367667720,2020-01-01 00:00:06,39.10898,-84.69822,0.0,263.4,511.0,0.0,,0.0,0.0,,0.0,39.10898,-84.69822,0.0
367668090,2020-01-01 00:00:01,40.51839,-74.24795,0.0,278.6,511.0,0.0,,0.0,0.0,,0.0,40.51839,-74.24795,0.0
367668280,2020-01-01 00:00:34,29.11652,-89.95278,14.8,59.8,511.0,0.0,,0.0,0.0,,0.0,29.11652,-89.95278,0.0
367668450,2020-01-01 00:00:03,40.70482,-73.97278,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,40.70482,-73.97278,0.0
367668520,2020-01-01 00:00:02,40.1373,-80.70456,0.1,295.9,146.0,0.0,,0.0,0.0,,0.0,40.1373,-80.70456,0.0
367668760,2020-01-01 00:00:01,36.4574,-89.47222,8.3,270.0,280.0,0.0,,0.0,0.0,,0.0,36.4574,-89.47222,0.0
367668810,2020-01-01 00:00:07,36.93179,-89.11251,0.0,314.0,26.0,0.0,,0.0,0.0,,0.0,36.93179,-89.11251,0.0
367669550,2020-01-01 00:00:02,51.70673,-178.22307,7.1,92.9,511.0,0.0,,0.0,0.0,,0.0,51.70673,-178.22307,0.0
367669550,2020-01-01 00:01:12,51.70656,-178.21934,7.3,96.4,511.0,3.681631259692842,0.052594732281326315,0.0,1.840815629846421,0.052594732281326315,0.0,51.70656,-178.21934,0.0
367669960,2020-01-01 00:00:49,36.96805,-76.41415,0.0,254.7,511.0,0.0,,0.0,0.0,,0.0,36.96805,-76.41415,0.0
367670110,2020-01-01 00:00:16,30.08614,-91.31011,0.1,244.3,357.0,0.0,,0.0,0.0,,0.0,30.08614,-91.31011,0.0
367670180,2020-01-01 00:00:17,26.70207,-80.04514,0.0,306.6,511.0,0.0,,0.0,0.0,,0.0,26.70207,-80.04514,0.0
367670220,2020-01-01 00:00:51,34.71711,-76.68174,0.0,239.2,511.0,0.0,,0.0,0.0,,0.0,34.71711,-76.68174,0.0
367670870,2020-01-01 00:00:34,39.94422,-75.13268,0.0,360.0,89.0,0.0,,0.0,0.0,,0.0,39.94422,-75.13268,0.0
367671160,2020-01-01 00:00:06,31.11691,-91.62323,4.4,336.9,339.0,0.0,,0.0,0.0,,0.0,31.11691,-91.62323,0.0
367671170,2020-01-01 00:00:06,36.93084,-76.33027,0.0,244.0,511.0,0.0,,0.0,0.0,,0.0,36.93084,-76.33027,0.0
367671410,2020-01-01 00:01:24,48.75569,-122.50331,0.0,308.5,511.0,0.0,,0.0,0.0,,0.0,48.75569,-122.50331,0.0
367671440,2020-01-01 00:00:08,25.77155,-80.18348,2.2,95.9,511.0,0.0,,0.0,0.0,,0.0,25.77155,-80.18348,0.0
367671750,2020-01-01 00:00:26,26.09007,-80.17435,0.0,266.8,511.0,0.0,,0.0,0.0,,0.0,26.09007,-80.17435,0.0
367672140,2020-01-01 00:00:06,33.72353,-118.28045,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,33.72353,-118.28045,0.0
367672390,2020-01-01 00:00:07,48.7513,-122.4873,0.1,36.5,42.0,0.0,,0.0,0.0,,0.0,48.7513,-122.4873,0.0
367672550,2020-01-01 00:00:09,30.19668,-88.11936,0.0,233.8,511.0,0.0,,0.0,0.0,,0.0,30.19668,-88.11936,0.0
367673340,2020-01-01 00:00:10,29.74185,-95.20229,0.0,187.6,511.0,0.0,,0.0,0.0,,0.0,29.74185,-95.20229,0.0
367673690,2020-01-01 00:00:04,42.95882,-82.42636,0.0,308.9,511.0,0.0,,0.0,0.0,,0.0,42.95882,-82.42636,0.0
367674650,2020-01-01 00:00:06,27.82677,-97.49591,0.0,255.4,217.0,0.0,,0.0,0.0,,0.0,27.82677,-97.49591,0.0
367675660,2020-01-01 00:00:03,37.01578,-88.26722,0.0,252.5,120.0,0.0,,0.0,0.0,,0.0,37.01578,-88.26722,0.0
367675880,2020-01-01 00:00:00,30.05938,-93.46567,4.9,266.5,511.0,0.0,,0.0,0.0,,0.0,30.05938,-93.46567,0.0
367676420,2020-01-01 00:00:59,46.16863,-123.91406,0.0,42.8,511.0,0.0,,0.0,0.0,,0.0,46.16863,-123.91406,0.0
367677450,2020-01-01 00:00:11,29.75746,-95.09417,0.1,307.3,511.0,0.0,,0.0,0.0,,0.0,29.75746,-95.09417,0.0
367677560,2020-01-01 00:00:05,32.30481,-78.79358,14.5,226.4,227.0,0.0,,0.0,0.0,,0.0,32.30481,-78.79358,0.0
367677630,2020-01-01 00:00:00,29.9808,-93.87966,0.0,222.6,275.0,0.0,,0.0,0.0,,0.0,29.9808,-93.87966,0.0
367677650,2020-01-01 00:00:09,30.23173,-93.25555,0.0,165.6,511.0,0.0,,0.0,0.0,,0.0,30.23173,-93.25555,0.0
367677850,2020-01-01 00:00:03,32.72406,-117.22603,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,32.72406,-117.22603,0.0
367677870,2020-01-01 00:00:05,32.72281,-117.22694,0.0,360.0,511.0,0.0,,0.0,0.0,,0.0,32.72281,-117.22694,0.0
367678390,2020-01-01 00:00:06,33.61363,-117.92474,0.0,221.2,224.0,0.0,,0.0,0.0,,0.0,33.61363,-117.92474,0.0
367678420,2020-01-01 00:00:04,46.28433,-84.21089,3.4,263.7,511.0,0.0,,0.0,0.0,,0.0,46.28433,-84.21089,0.0
367678650,2020-01-01 00:00:57,47.62897,-122.39264,0.0,299.6,511.0,0.0,,0.0,0.0,,0.0,47.62897,-122.39264,0.0
367678830,2020-01-01 00:00:05,30.38027,-88.0216,5.2,186.2,186.0,0.0,,0.0,0.0,,0.0,30.38027,-88.0216,0.0
367678850,2020-01-01 00:00:40,33.90843,-118.45012,0.1,213.6,69.0,0.0,,0.0,0.0,,0.0,33.90843,-118.45012,0.0
